iter	MultiClass
112	0.04105524432
113	0.04098502499
114	0.04093370802
115	0.04085464878
116	0.04079939671
117	0.04070232552
118	0.0406492169
119	0.04059487255
120	0.04056109218
121	0.04052167601
122	0.04047629518
123	0.04040904414
124	0.04037853153
125	0.04030089931
126	0.04026820362
127	0.04020832612
128	0.04012929939
129	0.04008868739
130	0.04001658487
131	0.03995840801
132	0.03990118755
133	0.03983171737
134	0.0397648252
135	0.03970167493
136	0.03966896151
137	0.03959293827
138	0.03956779401
139	0.03950683965
140	0.03942899725
141	0.03936708986
142	0.03929577424
143	0.03923571995
144	0.03918065147
145	0.03913455433
146	0.0390979758
147	0.03900647539
148	0.03897082894
149	0.03894073674
150	0.03884958717
151	0.03877929005
152	0.03871051969
153	0.03867758356
154	0.03864520208
155	0.03859088449
156	0.03852306046
157	0.03846167571
158	0.03842764336
159	0.03838804381
160	0.03833977935
161	0.03828077222
162	0.03822891698
163	0.03819003199
164	0.03814999315
165	0.03810052311
166	0.03806087659
167	0.03801299696
168	0.03797603296
169	0.03794249214
170	0.03791366928
171	0.03789427775
172	0.03786360357
173	0.03782231326
174	0.03779061996
175	0.03774334597
176	0.03770172569
177	0.03766198913
178	0.03764155198
179	0.03759674053
180	0.03754489088
181	0.0375033163
182	0.0374817736
183	0.03744643434
184	0.0373988699
185	0.03736473425
186	0.03731545142
187	0.03726074318
188	0.03722989131
189	0.03718421722
190	0.03712832225
191	0.03709869688
192	0.03706054081
193	0.03700809925
194	0.03694811776
195	0.03689682433
196	0.03683007772
197	0.03678758802
198	0.03674657638
199	0.03668992153
200	0.03666265819
201	0.03663096333
202	0.03659473267
203	0.0365354136
204	0.03650596095
205	0.03647372729
206	0.03641516544
207	0.03639121667
208	0.03636370241
209	0.03631140126
210	0.03627022862
211	0.0362379019
212	0.03619914459
213	0.03617175355
214	0.03613422356
215	0.03609278239
216	0.0360438424
217	0.03599950187
218	0.03597044073
219	0.03593757792
220	0.03590407477
221	0.03585606071
222	0.03581618327
223	0.03577800272
224	0.0357372245
225	0.03570792382
226	0.03568213915
227	0.03563888309
228	0.03560135116
229	0.0355678041
230	0.03552421215
231	0.03547519774
232	0.03544571382
233	0.03540412445
234	0.03535203894
235	0.03532625675
236	0.03529331735
237	0.03524567664
238	0.03520584002
239	0.03518108388
240	0.03514385257
241	0.03510086098
242	0.03506970439
243	0.03504379725
244	0.03501108526
245	0.03497243377
246	0.03494732603
247	0.03492208062
248	0.03487978819
249	0.03483729302
250	0.03479675654
251	0.0347577066
252	0.03473259527
253	0.0347126136
254	0.03468133137
255	0.03464300041
256	0.03461725019
257	0.03458058911
258	0.03455479461
259	0.03448896519
260	0.03446366291
261	0.03444737198
262	0.03441870278
263	0.03437318185
264	0.03432050702
265	0.03429306763
266	0.03427119162
267	0.03424974314
268	0.03421590488
269	0.03417754654
270	0.0341555939
271	0.03409483655
272	0.03406612625
273	0.03404506577
274	0.03401415489
275	0.03395859757
276	0.03391078437
277	0.03389217254
278	0.03386384018
279	0.03383219532
280	0.0337986042
281	0.03377022181
282	0.03372842282
283	0.03369605532
284	0.03366528726
285	0.03362735835
286	0.03358480136
287	0.03356142203
288	0.03353952057
289	0.03349283361
290	0.03346112363
291	0.03342683308
292	0.03337702983
293	0.03335381677
294	0.03332887451
295	0.0333044124
296	0.03327310173
297	0.03324989592
298	0.03321133463
299	0.03317577354
300	0.03315483182
301	0.03313178688
302	0.03310546649
303	0.03307810208
304	0.03305328773
305	0.03301779074
306	0.03297211015
307	0.03295691207
308	0.03293566812
309	0.03290618078
310	0.03286096552
311	0.0328431739
312	0.03282323617
313	0.03280896947
314	0.03278083634
315	0.03273349139
316	0.03269200624
317	0.03265452714
318	0.03262483057
319	0.03258783941
320	0.03256058739
321	0.03253400699
322	0.03249677326
323	0.03247734256
324	0.0324471546
325	0.03241646201
326	0.03238590388
327	0.03233571699
328	0.03231691616
329	0.03229228618
330	0.03226301204
331	0.03222724068
332	0.03218485777
333	0.03215280602
334	0.03213242605
335	0.03211142877
336	0.0320931755
337	0.03205937087
338	0.03204043988
339	0.03200128843
340	0.03193805505
341	0.03191795526
342	0.03190041484
343	0.03186525824
344	0.03184593905
345	0.03181310554
346	0.03179877764
347	0.03177691873
348	0.03175330213
349	0.03170813694
350	0.03169045598
351	0.03165586172
352	0.03161147358
353	0.03159739648
354	0.03156741502
355	0.03155220581
356	0.0315269549
357	0.03148381394
358	0.03145995703
359	0.03142569524
360	0.03139720382
361	0.0313693611
362	0.03134078234
363	0.03130483216
364	0.03127341867
365	0.03123573393
366	0.0312000406
367	0.0311743029
368	0.03113363434
369	0.03112403207
370	0.03109666046
371	0.03106545851
372	0.03105010928
373	0.03102492032
374	0.0309920617
375	0.0309621544
376	0.0309471102
377	0.03092282023
378	0.03089080083
379	0.03085293452
380	0.03082923883
381	0.0308035372
382	0.03076898122
383	0.03072595847
384	0.03070606625
385	0.03068041885
386	0.0306580078
387	0.0306475588
388	0.0306290876
389	0.03061491939
390	0.03059976389
391	0.03058458884
392	0.03055988242
393	0.03051687488
394	0.03048733263
395	0.03046644793
396	0.03044414224
397	0.03041619831
398	0.03039072085
399	0.03036832626
400	0.03034736886
401	0.03031175283
402	0.03029108074
403	0.03027172271
404	0.03024717104
405	0.03022582554
406	0.03018988145
407	0.03015823642
408	0.03013887834
409	0.03012014786
410	0.03009841945
411	0.03007014951
412	0.03003834354
413	0.03001784721
414	0.02999989645
415	0.0299780272
416	0.02995067118
417	0.02991380193
418	0.02989427162
419	0.02988205626
420	0.02984383131
421	0.02981153999
422	0.02978702493
423	0.0297728037
424	0.02973246373
425	0.02972352457
426	0.029706062
427	0.02969077775
428	0.02967698742
429	0.02966099459
430	0.02963536929
431	0.02961712482
432	0.02959454299
433	0.02958065816
434	0.0295538678
435	0.02953785198
436	0.02950959104
437	0.02949530482
438	0.02944968561
439	0.02942612312
440	0.02940248428
441	0.02937621909
442	0.02935839988
443	0.02933380426
444	0.02930986177
445	0.02929758538
446	0.02927108405
447	0.02923705783
448	0.02921894746
449	0.02918688277
450	0.02916232907
451	0.02914421055
452	0.02912813896
453	0.02911223907
454	0.02908787633
455	0.02904876286
456	0.02902367801
457	0.02899343527
458	0.02896930427
459	0.02894563822
460	0.02891945024
461	0.02888813703
462	0.02886341204
463	0.02884463911
464	0.02882517372
465	0.02880798947
466	0.02879044674
467	0.02875784069
468	0.0287347503
469	0.02870960603
470	0.02868814239
471	0.02866381474
472	0.02864977417
473	0.02863616312
474	0.02860194948
475	0.028581698
476	0.02855916686
477	0.02854636872
478	0.02852746513
479	0.02851586815
480	0.02850348233
481	0.02847589575
482	0.0284601184
483	0.028447909
484	0.02843222749
485	0.02840711355
486	0.02839005818
487	0.02837279283
488	0.02835927634
489	0.02833369373
490	0.02829730613
491	0.02826017877
492	0.02824819627
493	0.02823569323
494	0.02822443733
495	0.02820384459
496	0.02817770624
497	0.02815443982
498	0.02813717819
499	0.02811719539
500	0.02808682801
501	0.02807197327
502	0.02805163073
503	0.02803333736
504	0.02800399356
505	0.02798061045
506	0.02796008472
507	0.02794512569
508	0.02791802871
509	0.02790165723
510	0.0278724008
511	0.0278450371
512	0.02780672667
513	0.02779570361
514	0.02778184025
515	0.02777139216
516	0.02775337579
517	0.02773848092
518	0.02771850835
519	0.02770187798
520	0.02768360783
521	0.0276652194
522	0.02764900713
523	0.02762022201
524	0.02760801286
525	0.02758348805
526	0.02757640749
527	0.02755792405
528	0.02752746587
529	0.02750232862
530	0.02747709357
531	0.02746431856
532	0.02744369645
533	0.0274228542
534	0.02741116441
535	0.02739399268
536	0.02738166754
537	0.02736553358
538	0.02734686544
539	0.02732392015
540	0.0273080785
541	0.02727721538
542	0.02725175542
543	0.02723776783
544	0.02722832792
545	0.0272134326
546	0.02718203457
547	0.02717002451
548	0.02715171034
549	0.02713995321
550	0.02711580264
551	0.02710178948
552	0.0270813687
553	0.0270635704
554	0.02704837826
555	0.02702576726
556	0.02701049688
557	0.02699215807
558	0.02697325107
559	0.02694464777
560	0.02691359718
561	0.0269060198
562	0.02689588395
563	0.0268792617
564	0.02686707354
565	0.02682421837
566	0.02680073119
567	0.02676793188
568	0.02675883682
569	0.02674297466
570	0.02673104174
571	0.02671821645
572	0.02670144594
573	0.02667635939
574	0.02664788453
575	0.02662321708
576	0.02660856225
577	0.02659202953
578	0.02658514012
579	0.02655991663
580	0.0265365898
581	0.02651852271
582	0.02649402795
583	0.02647162118
584	0.02646146097
585	0.02643894078
586	0.02641417707
587	0.0263951734
588	0.02636562993
589	0.02634799449
590	0.02633478493
591	0.0263266463
592	0.02629329565
593	0.02627886252
594	0.02626026821
595	0.02623693312
596	0.02621925975
597	0.026212355
598	0.02619059081
599	0.02618156763
600	0.02616103548
601	0.02614324049
602	0.0261352149
603	0.02612580308
604	0.02609562793
605	0.02606425712
606	0.02605749275
607	0.02604284088
608	0.02603679203
609	0.0260164321
610	0.0259948764
611	0.02597711512
612	0.0259432396
613	0.02592940286
614	0.02591074752
615	0.02589859378
616	0.02587919687
617	0.02586647303
618	0.02584398075
619	0.02583441078
620	0.02580689403
621	0.02578622789
622	0.02575574459
623	0.02573751614
624	0.0257100413
625	0.02569569766
626	0.02567598398
627	0.02566697494
628	0.02563145139
629	0.02561447762
630	0.02559986737
631	0.02559281405
632	0.02556513371
633	0.02554487213
634	0.02553384379
635	0.02551740921
636	0.0255016367
637	0.02548705331
638	0.02546490955
639	0.02543674474
640	0.02541944733
641	0.02539864339
642	0.02538773559
643	0.02537712677
644	0.02536922914
645	0.02534875126
646	0.0253328392
647	0.0253195938
648	0.02530032015
649	0.02528396444
650	0.02526031403
651	0.02523867673
652	0.02520621603
653	0.02517108688
654	0.02515581096
655	0.02514289998
656	0.02513028918
657	0.02511575102
658	0.02510873964
659	0.02510250215
660	0.02508694091
661	0.02507729374
662	0.02506447832
663	0.02504869333
664	0.02502398258
665	0.02501138041
666	0.02499560845
667	0.02497809605
668	0.02495696597
669	0.02494913382
670	0.0249236198
671	0.02491180352
672	0.02488462833
673	0.02487189008
674	0.02486271034
675	0.02485065698
676	0.02483451136
677	0.02482284717
678	0.02480250459
679	0.02478929199
680	0.02477492703
681	0.02475995042
682	0.0247316755
683	0.02470848614
684	0.02469148956
685	0.02467427614
686	0.02466122224
687	0.02463701095
688	0.0246301415
689	0.02461693764
690	0.0246064176
691	0.02458046975
692	0.02457075474
693	0.02455478475
694	0.02453194681
695	0.0245166937
696	0.02450126808
697	0.02448530824
698	0.02447773072
699	0.02447039125
700	0.02445835363
701	0.02444009577
702	0.02442145668
703	0.02440601216
704	0.02438787445
705	0.02438114813
706	0.024364845
707	0.02435830689
708	0.02434543857
709	0.02433041112
710	0.02431381167
711	0.02430664348
712	0.02429602341
713	0.02427505265
714	0.02426632053
715	0.02424902865
716	0.02423943598
717	0.02422614171
718	0.02421848027
719	0.02420822097
720	0.02420290074
721	0.02418777079
722	0.02417536067
723	0.02415232039
724	0.02414042561
725	0.02413124564
726	0.02411195788
727	0.02409551071
728	0.02407277317
729	0.02405804935
730	0.02404423163
731	0.02403517762
732	0.02401327999
733	0.0240072511
734	0.02399397297
735	0.02397172677
736	0.02394679681
737	0.02392180791
738	0.02390601431
739	0.0238859118
740	0.02387260798
741	0.02385938037
742	0.02384910442
743	0.02382954383
744	0.02381607327
745	0.02380237477
746	0.02378983716
747	0.02377748025
748	0.02375963915
749	0.02374671142
750	0.02373367591
751	0.02371684329
752	0.02368741287
753	0.02367661915
754	0.02364819838
755	0.0236425221
756	0.02362942628
757	0.02362058311
758	0.02360093044
759	0.02358870315
760	0.02357080489
761	0.02355691746
762	0.02354041001
763	0.02352764597
764	0.02352019082
765	0.02351023137
766	0.02349970709
767	0.02348068036
768	0.02346567685
769	0.02345487222
770	0.02344126403
771	0.02342414498
772	0.02341309667
773	0.02340610425
774	0.02339114306
775	0.02338130025
776	0.02336660502
777	0.02334965979
778	0.02333929574
779	0.02332755275
780	0.02331198647
781	0.02329222179
782	0.02328692318
783	0.02326959754
784	0.02326209974
785	0.02323954421
786	0.02321513554
787	0.02320473149
788	0.02319613937
789	0.02317937565
790	0.02315275562
791	0.02313883435
792	0.02312377881
793	0.02311861563
794	0.02310009388
795	0.02308350435
796	0.02307179246
797	0.02305535289
798	0.02303973713
799	0.02303423242
800	0.02301395112
801	0.02298994428
802	0.02297892655
803	0.0229664052
804	0.02294779322
805	0.022932639
806	0.02292001295
807	0.02290793969
808	0.02289913547
809	0.02288027547
810	0.0228723666
811	0.02286524502
812	0.0228535564
813	0.02283537108
814	0.02282058802
815	0.02281527427
816	0.02279876047
817	0.02278891227
818	0.0227741437
819	0.02276729159
820	0.02275917931
821	0.02274851749
822	0.02273802861
823	0.02272368999
824	0.02271585827
825	0.02269393208
826	0.02268340319
827	0.02267185359
828	0.02265269869
829	0.02264932528
830	0.02263385998
831	0.02262563693
832	0.02261899827
833	0.02259979697
834	0.02257905344
835	0.02255967604
836	0.02254699996
837	0.02253101722
838	0.02252167261
839	0.02250527862
840	0.02248640263
841	0.02247871019
842	0.02247318003
843	0.02246251766
844	0.02244018695
845	0.02242465461
846	0.02241763901
847	0.02241052887
848	0.02239316269
849	0.02237131896
850	0.02236229071
851	0.02234696626
852	0.02232848118
853	0.0223195631
854	0.02230500469
855	0.02229053841
856	0.02228182246
857	0.02226588574
858	0.02225945886
859	0.02223906515
860	0.02221809484
861	0.02220156512
862	0.02218399379
863	0.02216647496
864	0.02215337309
865	0.02213553697
866	0.02211559218
867	0.02209733024
868	0.02208608948
869	0.02207565713
870	0.02205623221
871	0.0220484704
872	0.02203129165
873	0.02202153483
874	0.02199298942
875	0.02197796898
876	0.02196856189
877	0.02195548334
878	0.02194481061
879	0.02193255571
880	0.02191784792
881	0.02190185691
882	0.0218917252
883	0.02188510551
884	0.02187307297
885	0.02185701041
886	0.02184891807
887	0.02183736384
888	0.02181998818
889	0.02180728725
890	0.02179735279
891	0.02178311912
892	0.02177056495
893	0.02175538401
894	0.02174997792
895	0.02173666787
896	0.02172169373
897	0.02170767163
898	0.02168959104
899	0.02167626343
900	0.02166108472
901	0.02165405667
902	0.02164278118
903	0.02162576515
904	0.0216106981
905	0.0215863467
906	0.02156985488
907	0.02156000875
908	0.021545986
909	0.02153868536
910	0.02153277765
911	0.02152540834
912	0.02151849142
913	0.02150672587
914	0.02149628101
915	0.02149070018
916	0.02147520281
917	0.02146470266
918	0.02145660398
919	0.02144423754
920	0.02143154816
921	0.02141518012
922	0.02140720318
923	0.02138807119
924	0.02137867739
925	0.02135771441
926	0.0213419586
927	0.02133522763
928	0.02132828695
929	0.02132195785
930	0.02130887225
931	0.02129285713
932	0.02128242741
933	0.02127530482
934	0.02126571741
935	0.02125703854
936	0.0212513864
937	0.02123634849
938	0.02122352986
939	0.0212100206
940	0.02120051034
941	0.0211916379
942	0.02117777459
943	0.02116294935
944	0.02115782075
945	0.02114362343
946	0.02113782539
947	0.02112232487
948	0.02111098511
949	0.02109635104
950	0.02106900351
951	0.02105636914
952	0.02104097708
953	0.02102373306
954	0.02101010699
955	0.02100196212
956	0.02099123789
957	0.02098022557
958	0.02097221353
959	0.02095565073
960	0.02094530762
961	0.02092759966
962	0.02091808886
963	0.02089820835
964	0.02089119443
965	0.02088511992
966	0.02087086051
967	0.02085662283
968	0.02084999049
969	0.02083317685
970	0.02081643442
971	0.02080903398
972	0.02078859367
973	0.02076929939
974	0.02075169023
975	0.02074648239
976	0.02073719336
977	0.0207181672
978	0.02070692869
979	0.02069716694
980	0.02068882594
981	0.02068167995
982	0.02066981036
983	0.02065391239
984	0.02064892985
985	0.0206380992
986	0.02062476157
987	0.02061172914
988	0.02060495189
989	0.02058920773
990	0.02058225361
991	0.02056772384
992	0.02055762517
993	0.02054967865
994	0.02053372539
995	0.02051219458
996	0.02050056294
997	0.02049181435
998	0.02048408575
999	0.02048055285
